Aractip,Marka,Model,Arac Kayit Tip,Jan-22,Feb-22,Mar-22,Apr-22,May-22,Jun-22,Jul-22,Aug-22,Sep-22,Oct-22,Nov-22,Dec-22,Total
SALON ARAÇ,SUZUKI,BALENO,Kullanılmış,0,0,0,0,0,0,0,1,0,1,2,1,5
SALON ARAÇ,SUZUKI,ESCUDO,Kullanılmış,0,0,0,0,0,0,0,0,4,0,3,1,8
Motobisiklet,SUZUKI,FB50,Kullanılmış,0,0,0,0,0,0,0,0,1,0,0,0,1
MOTOSİKLET,SUZUKI,GSXR 1000 AL8 ABS,Kullanılmış,0,0,0,0,0,0,0,0,0,0,1,0,1
MOTOSİKLET,SUZUKI,K125,Kullanılmış,0,0,0,0,0,0,0,0,0,0,0,1,1
SALON ARAÇ,SUZUKI,EVERY,Kullanılmış,0,0,0,0,0,0,0,0,0,0,0,1,1
MOTOSİKLET,SY-XZJ,MOTOSİKLET ELEKTİKLİ,Kullanılmış,0,0,0,0,0,0,2,0,0,0,0,0,2
MOTOSİKLET,SY-XZJ,ELEKTRİKLİ  MOTOSİKLET,Kullanılmış,0,0,0,0,0,0,1,0,0,0,0,0,1
SALON ARAÇ,TESLA,"3 STANDART RANGE
ELEKTRİKLİ",Kullanılmış,0,0,0,0,0,2,0,0,0,0,0,0,2
SALON ARAÇ,TESLA,MODEL 3 PERFORMANCE AED,Kullanılmış,0,0,0,0,0,0,0,0,0,0,0,1,1
SALON ARAÇ,TESLA,"MODEL 3 PERFORMANCE
AWD",Kullanılmış,0,0,0,0,0,0,0,0,0,0,0,1,1
SALON ARAÇ,TOYOTA,RACTIS,Kullanılmış,2,0,2,0,1,1,0,0,1,0,1,0,8
ÇİFT KABİN,TOYOTA,HILUX,Kullanılmış,4,2,7,1,2,4,6,9,5,6,7,9,62
SALON ARAÇ,TOYOTA,COROLLA,Kullanılmış,5,5,4,4,5,3,6,6,8,4,19,4,73
ESTATE,TOYOTA,LAND CRUİSER,Kullanılmış,1,0,1,0,1,1,1,2,0,2,0,0,9
SALON ARAÇ,TOYOTA,AURIS,Kullanılmış,3,7,11,9,8,9,3,8,5,3,4,4,74
ESTATE,TOYOTA,C-HR,Kullanılmış,1,3,4,5,2,2,2,12,3,5,15,11,65
SALON ARAÇ,TOYOTA,VİTZ,Kullanılmış,13,24,28,17,21,39,23,46,43,37,54,68,413
SALON ARAÇ,TOYOTA,AQUA,Kullanılmış,1,0,0,1,1,3,0,3,2,2,4,1,18
SALON ARAÇ,TOYOTA,AXIO,Kullanılmış,0,1,4,3,1,2,0,3,3,0,1,0,18
OTOBÜS,TOYOTA,COOSTER,Kullanılmış,0,3,0,2,1,1,2,1,3,1,0,0,14
ESTATE,TOYOTA,RAV4,Kullanılmış,0,2,0,0,0,0,0,0,1,1,1,0,5
SALON ARAÇ,TOYOTA,SIENTA,Kullanılmış,0,3,4,7,5,5,4,12,9,4,10,11,74
SALON ARAÇ,TOYOTA,AYGO,Kullanılmış,0,1,1,0,1,0,0,0,0,0,1,0,4
SALON ARAÇ,TOYOTA,PREMIO,Kullanılmış,0,1,0,0,0,0,0,0,0,1,0,0,2
ESTATE,TOYOTA,TOWNACE,Kullanılmış,0,1,0,0,0,0,1,0,1,0,0,0,3
SALON ARAÇ,TOYOTA,PASSO,Kullanılmış,0,0,2,0,2,4,0,0,0,0,3,3,14
ESTATE,TOYOTA,HARRIER,Kullanılmış,0,0,1,0,0,0,0,0,0,1,0,0,2
FORK LİFT,TOYOTA,FORK LİFT,Kullanılmış,0,0,0,1,0,0,0,0,0,0,0,0,1
SALON ARAÇ,TOYOTA,VOXY,Kullanılmış,0,0,0,0,1,0,0,0,0,0,0,1,2
SALON ARAÇ,TOYOTA,PROBOX,Kullanılmış,0,0,0,0,2,2,0,0,0,0,1,2,7
SALON ARAÇ,TOYOTA,YARİS,Kullanılmış,0,0,0,0,1,1,0,0,2,5,2,3,14
ESTATE,TOYOTA,FJ CRUISER,Kullanılmış,0,0,0,0,0,1,0,0,0,0,0,0,1
SALON ARAÇ,TOYOTA,SUCCEED,Kullanılmış,0,0,0,0,0,1,0,0,0,0,0,0,1
KAMYONET,TOYOTA,PROACE,Kullanılmış,0,0,0,0,0,0,0,1,0,0,0,0,1
SALON ARAÇ,TOYOTA,PIXIS EPOCH,Kullanılmış,0,0,0,0,0,0,0,1,0,0,0,0,1
ESTATE,TOYOTA,RAIZE,Kullanılmış,0,0,0,0,0,0,0,2,1,0,3,2,8
SALON ARAÇ,TOYOTA,SUPRA,Kullanılmış,0,0,0,0,0,0,0,0,1,0,1,0,2
KAMYONET,TOYOTA,TOWNACE,Kullanılmış,0,0,0,0,0,0,0,0,1,0,0,0,1
ESTATE,TOYOTA,PROBOX,Kullanılmış,0,0,0,0,0,0,0,0,1,2,1,1,5
PANELVAN,TOYOTA,PROACE,Kullanılmış,0,0,0,0,0,0,0,0,0,1,0,0,1
KAMYONET,TOYOTA,DYNA AÇIK,Kullanılmış,0,0,0,0,0,0,0,0,0,0,1,0,1
SALON ARAÇ,TOYOTA,CAMRY SEDAN,Kullanılmış,0,0,0,0,0,0,0,0,0,0,4,0,4
ESTATE,TOYOTA,YARİS CROSS,Kullanılmış,0,0,0,0,0,0,0,0,0,0,2,2,4
ESTATE,TOYOTA,VOXY,Kullanılmış,0,0,0,0,0,0,0,0,0,0,2,0,2
SALON ARAÇ,TOYOTA,86 COUPE,Kullanılmış,0,0,0,0,0,0,0,0,0,0,0,1,1
MOTOSİKLET,TRIUMPH,ROCKET,Kullanılmış,0,0,0,0,0,0,1,0,0,0,0,0,1
MOTOSİKLET,TRIUMPH,TIGER 1200 XCA,Kullanılmış,0,0,0,0,0,0,0,0,0,0,1,0,1
MOTOSİKLET,TRIUMPH,STREET TRIUM,Kullanılmış,0,0,0,0,0,0,0,0,0,0,0,1,1
MOTOSİKLET,TVS,XL100HD,Kullanılmış,0,2,0,0,0,0,0,0,0,0,0,0,2
MOTOSİKLET,TVS,NTOR Q 125,Kullanılmış,0,0,0,0,0,0,0,0,0,0,0,2,2
KAMYONET,VAUXHALL,CORSA,Kullanılmış,1,0,0,0,3,1,0,1,0,2,0,0,8
SALON ARAÇ,VAUXHALL,INSIGNIA,Kullanılmış,1,1,1,1,1,2,3,1,2,1,3,4,21
SALON ARAÇ,VAUXHALL,MOKKA,Kullanılmış,1,0,0,0,0,0,0,0,0,0,0,0,1
SALON ARAÇ,VAUXHALL,CORSA,Kullanılmış,0,1,1,1,1,0,1,1,1,0,1,1,9
KAMYONET,VAUXHALL,COMBO,Kullanılmış,0,3,2,1,4,2,4,10,0,3,3,2,34
PANELVAN,VAUXHALL,COMBO,Kullanılmış,0,0,1,0,0,3,1,0,0,3,2,1,11
PANELVAN,VAUXHALL,VIVARO,Kullanılmış,0,0,1,0,0,0,1,0,1,0,1,1,5
SALON ARAÇ,VAUXHALL,ASTRA,Kullanılmış,0,0,0,1,0,0,0,1,0,1,3,0,6
KAMYONET,VAUXHALL,VIVARO,Kullanılmış,0,0,0,1,1,0,0,1,0,0,1,2,6
KAMYONET,VAUXHALL,MOVANO,Kullanılmış,0,0,0,0,0,1,0,0,0,0,0,0,1
SALON ARAÇ,VAUXHALL,GRANDLAND,Kullanılmış,0,0,0,0,0,0,0,0,0,0,1,1,2
ESTATE,VAUXHALL,GRANDLAND,Kullanılmış,0,0,0,0,0,0,0,0,0,0,0,1,1
MOTOSİKLET,VESPA,VXL,Kullanılmış,0,0,0,3,0,0,0,0,0,0,0,0,3
MOTOSİKLET,VESPA,SPRINT 150,Kullanılmış,0,0,0,1,0,0,0,0,0,0,0,0,1
MOTOSİKLET,VESPA,GTS300,Kullanılmış,0,0,0,0,1,0,0,4,0,0,0,1,6
MOTOSİKLET,VESPA,PRIMEVERA,Kullanılmış,0,0,0,0,0,0,0,1,0,0,0,0,1
MOTOSİKLET,VESPA,PIAGGIO GTS SUPER 300,Kullanılmış,0,0,0,0,0,0,0,0,0,1,0,0,1
MOTOSİKLET,VITELLO,MOTOSİKLET,Kullanılmış,0,0,0,0,0,0,0,0,0,0,0,1,1
MOTOSİKLET,VOGE,500DS AVENTURE,Kullanılmış,0,0,0,1,0,0,0,0,0,0,0,0,1
SALON ARAÇ,VOLKSWAGEN,POLO,Kullanılmış,3,1,4,5,2,5,5,4,2,2,7,8,48
SALON ARAÇ,VOLKSWAGEN,GOLF,Kullanılmış,6,4,10,9,8,5,5,12,11,10,20,13,113
ÇİFT KABİN,VOLKSWAGEN,AMAROK,Kullanılmış,1,0,0,2,0,0,0,1,1,0,5,5,15
SALON ARAÇ,VOLKSWAGEN,THE BEETLE,Kullanılmış,1,0,0,0,1,1,0,1,0,0,0,1,5
KAMYON,VOLKSWAGEN,CRAFTER 35,Kullanılmış,1,0,0,0,0,0,0,0,0,0,0,0,1
SALON ARAÇ,VOLKSWAGEN,PASSAT,Kullanılmış,0,2,4,5,2,3,2,1,3,4,8,3,37
SALON ARAÇ,VOLKSWAGEN,CROSS UP,Kullanılmış,0,0,1,0,0,0,0,0,0,0,0,0,1
ESTATE,VOLKSWAGEN,TIGUAN,Kullanılmış,0,0,2,1,2,3,0,6,5,4,10,4,37
KAMYONET,VOLKSWAGEN,CADDY,Kullanılmış,0,0,1,0,0,0,0,1,0,0,0,0,2
SALON ARAÇ,VOLKSWAGEN,BEETLE,Kullanılmış,0,0,0,0,1,1,0,0,2,0,2,3,9
ESTATE,VOLKSWAGEN,TOUAREG,Kullanılmış,0,0,0,0,2,1,1,0,0,2,3,1,10
SALON ARAÇ,VOLKSWAGEN,CC GT BLUEMOTION COUPE,Kullanılmış,0,0,0,0,0,1,0,0,0,0,0,0,1
SALON ARAÇ,VOLKSWAGEN,ARTEON,Kullanılmış,0,0,0,0,0,0,1,0,0,0,2,0,3
ESTATE,VOLKSWAGEN,T-ROC,Kullanılmış,0,0,0,0,0,0,0,1,0,0,1,1,3
PANELVAN,VOLKSWAGEN,CADDY,Kullanılmış,0,0,0,0,0,0,0,0,1,0,0,0,1
ESTATE,VOLKSWAGEN,CADDY,Kullanılmış,0,0,0,0,0,0,0,0,0,1,0,0,1
PANELVAN,VOLKSWAGEN,CRAFTER 35,Kullanılmış,0,0,0,0,0,0,0,0,0,0,1,0,1
SALON ARAÇ,VOLKSWAGEN,UP,Kullanılmış,0,0,0,0,0,0,0,0,0,0,0,1,1
SALON ARAÇ,VOLKSWAGEN,CADDY,Kullanılmış,0,0,0,0,0,0,0,0,0,0,0,1,1
SALON ARAÇ,VOLKSWAGEN,T-CROSS,Kullanılmış,0,0,0,0,0,0,0,0,0,0,0,2,2
KAMYON,VOLVO,TIPPER,Kullanılmış,2,0,0,1,1,3,0,1,3,1,1,1,14
SALON ARAÇ,VOLVO,V40,Kullanılmış,1,1,0,0,0,0,0,1,0,1,3,3,10
SALON ARAÇ,VOLVO,S90,Kullanılmış,1,0,0,0,2,1,0,2,4,0,3,4,17
ESTATE,VOLVO,XC60,Kullanılmış,1,0,0,0,0,0,0,0,1,1,1,2,6
BİRLEŞTİRİLEN ARAÇ,VOLVO,ÇEKİCİ,Kullanılmış,0,1,2,0,2,1,2,1,4,0,9,7,29
SALON ARAÇ,VOLVO,S60,Kullanılmış,0,0,0,0,0,0,1,0,1,0,0,0,2
KAMYON,VOLVO,SIDED KAPALI KASA,Kullanılmış,0,0,0,0,0,0,1,0,0,0,0,0,1
ESTATE,VOLVO,V90,Kullanılmış,0,0,0,0,0,0,0,0,1,0,0,0,1
ESTATE,VOLVO,XC40,Kullanılmış,0,0,0,0,0,0,0,0,1,0,1,1,3
ESTATE,VOLVO,V60,Kullanılmış,0,0,0,0,0,0,0,0,1,0,0,0,1
ESTATE,VOLVO,XC90,Kullanılmış,0,0,0,0,0,0,0,0,1,4,4,1,10
KAMYON,VOLVO,SÜT TANKERİ,Kullanılmış,0,0,0,0,0,0,0,0,0,0,1,0,1
KAMYON,VOLVO,DAMPERLİ,Kullanılmış,0,0,0,0,0,0,0,0,0,0,1,0,1
KAMYON,VOLVO,FM11 TIPPER,Kullanılmış,0,0,0,0,0,0,0,0,0,0,1,0,1
KAMYON,VOLVO,FL240 BUZLUKLU,Kullanılmış,0,0,0,0,0,0,0,0,0,0,0,1,1
MOTOSİKLET,YAMAHA,CYGNUS ALPHA,Kullanılmış,2,3,3,0,0,0,0,1,1,0,0,0,10
Motobisiklet,YAMAHA,VINO,Kullanılmış,0,1,1,1,0,1,0,0,1,0,0,0,5
MOTOSİKLET,YAMAHA,MT 125 ABS,Kullanılmış,0,0,0,1,0,0,0,0,0,0,0,0,1
MOTORLU TR (ATV),YAMAHA,RAPTOR,Kullanılmış,0,0,0,0,1,0,0,0,0,0,0,0,1
MOTORLU TR (ATV),YAMAHA,YF2 450,Kullanılmış,0,0,0,0,0,0,1,0,0,0,0,0,1
MOTOSİKLET,YAMAHA,XVS 950 XR-A-SCR 950,Kullanılmış,0,0,0,0,0,0,0,1,0,0,0,0,1
MOTOSİKLET,YAMAHA,CRYPTON T115FL,Kullanılmış,0,0,0,0,0,0,0,1,0,0,0,0,1
MOTOSİKLET,YAMAHA,VIRAGO,Kullanılmış,0,0,0,0,0,0,0,0,0,1,0,0,1
MOTOSİKLET,YAMAHA,XJ,Kullanılmış,0,0,0,0,0,0,0,0,0,1,0,0,1
MOTOSİKLET,YAMAHA,X-MAX,Kullanılmış,0,0,0,0,0,0,0,0,0,1,0,0,1
MOTOSİKLET,YAMAHA,XVS 900 CUD-A-XV 950 R ABS,Kullanılmış,0,0,0,0,0,0,0,0,0,1,0,0,1
MOTOSİKLET,YAMAHA,MT-09 849,Kullanılmış,0,0,0,0,0,0,0,0,0,1,0,0,1
MOTOSİKLET,YAMAHA,TRACER 900 GT,Kullanılmış,0,0,0,0,0,0,0,0,0,0,0,1,1
TRAKTÖR,YANMAR,F165 BAHÇETİPİ,Kullanılmış,0,0,0,0,0,0,1,0,0,0,0,0,1
TRAKTÖR,YANMAR,F14D BAHÇE TRAKTÖRÜ,Kullanılmış,0,0,0,0,0,0,0,1,0,0,0,0,1
TRAKTÖR,YANMAR,F145D BAHÇE TRAKTÖRÜ,Kullanılmış,0,0,0,0,0,0,0,0,0,0,1,0,1
TRAKTÖR,YANMAR,YM1401 BAHÇE TİPİ,Kullanılmış,0,0,0,0,0,0,0,0,0,0,1,0,1
TRAKTÖR,YANMAR,YM2001 D BAHÇE TİP,Kullanılmış,0,0,0,0,0,0,0,0,0,0,0,1,1
MOTORLU TR (ATV),YUKI,TIREX,Kullanılmış,0,0,1,0,0,0,0,0,0,0,0,0,1
